Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Pakistan,PAK,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,155.699,153.082,151.35,150.183,148.588,146.19,142.04,137.02,131.951,124.818,123.297,121.801,120.299,119.213,115.304,111.464,108.08,107.253,106.399,107.815,108.459,109.241,107.979,106.734,105.319,107.214,109.122,110.796,109.809,108.757,104.425,101.484,98.279,97.543,94.434,88.234,86.583,82.819,81.051,79.332,76.597,72.66,69.189,67.159,64.181,60.998,58.675,58.053,57.112,56.456,55.615,52.28,51.486,50.896,49.784,48.676,47.516,47.145,46.499,45.589,44.572,43.372,42.298,..
Pakistan,PAK,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Age dependency ratio (% of working-age population),SP.POP.DPND,77.7069677889498,78.0687977339578,78.6852973926361,79.6428670038074,81.0257819209402,82.5342747726101,83.9055142087154,85.1359438007866,86.1974696183078,87.0696084228225,87.7599428869068,88.3123938670614,88.7370094356937,89.0255342479234,89.1858564816686,89.2180959941713,89.1258463793923,88.9482889442391,88.7396426151106,88.292857948665,87.2404618832674,86.3582298727762,86.2282607132429,86.5734749859611,87.3779148345794,88.1450659406049,88.6277391667405,89.0604180319788,89.5185026194753,90.0358993217998,90.3524722641165,90.6055379024562,91.3237120318044,91.9353108787057,92.1153641235323,92.0050933998263,91.5013917796717,90.7652198383735,89.8748985312392,88.9480257631773,87.8265663645158,86.5773622162083,85.5449528888916,84.4400864362812,83.0037628777389,81.4989219399268,80.100024981889,78.616390172067,77.3059146807243,76.3243708555709,75.5364234270318,75.0100380395422,74.7398435909083,74.6202486526627,74.4256172449709,74.161810917677,73.9138783908976,73.5768238017572,73.1024168008764,72.6314584931864,72.0651682830605,71.3439501303533,70.7109794452284,70.1673862519405
Pakistan,PAK,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.28658147903881,4.3347187938649,4.39189666796004,4.46597712674746,4.56313274393047,4.6775321079892,4.81012911494952,4.96161049332742,5.11859519277887,5.26868312473029,5.40254485552602,5.50417309569055,5.5921498371906,5.68327111929794,5.76609573725798,5.84356406336732,5.91623793320248,5.983511997549,6.04624999836136,6.09360217190367,6.09588673767883,6.09140557426731,6.12069056339616,6.17181883267974,6.24464954133975,6.3113409244282,6.35719668089263,6.39428256997121,6.42798799928833,6.46205047375659,6.48305955794592,6.49933474828017,6.54178714070526,6.58102690827223,6.59995226359149,6.60759386977291,6.60005928983198,6.58641878307357,6.57082155689237,6.55684086769726,6.5332543183133,6.50753579882232,6.5027784587605,6.50101276340935,6.48681813266159,6.47307549751466,6.46621477151715,6.45184906839616,6.4449766599296,6.45699331270779,6.47956988190071,6.51868419629694,6.57142311648024,6.61801333718819,6.63749563395922,6.65458281911498,6.69641235487885,6.75016900447542,6.80779819172731,6.87845721571853,6.92159286498641,6.94315486331907,7.0190839152709,7.14068512944463
Pakistan,PAK,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,73.420386309911,73.7340789400929,74.2934007246761,75.1768898770599,76.4626491770097,77.8567426646209,79.0953850937659,80.1743333074592,81.0788744255289,81.8009252980922,82.3573980313808,82.8082207713708,83.1448595985031,83.3422631286255,83.4197607444106,83.374531930804,83.2096084461899,82.9647769466901,82.6933926167492,82.1992557767613,81.1445751455885,80.2668242985089,80.1075701498468,80.4016561532814,81.1332652932397,81.8337250161767,82.2705424858478,82.6661354620076,83.090514620187,83.5738488480432,83.8694127061706,84.106203154176,84.7819248910991,85.3542839704335,85.5154118599408,85.3974995300534,84.9013324898397,84.1788010552999,83.3040769743468,82.3911848954801,81.2933120462025,80.069826417386,79.0421744301311,77.9390736728719,76.5169447450774,75.0258464424121,73.6338102103719,72.1645411036708,70.8609380207947,69.8673775428631,69.0568535451311,68.4913538432453,68.1684204744281,68.0022353154745,67.7881216110117,67.507228098562,67.2174660360188,66.8266547972817,66.2946186091491,65.7530012774678,65.1435754180741,64.4007952670343,63.6918955299575,63.0267011224958
Pakistan,PAK,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1,3,3,1,1,1,1,2,2,3,2,3,3,4,5,6,7,9,11,11,11,13,..
Pakistan,PAK,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,2,1,2,2,3,7,4,10,4,12,7,9,14,17,5,18,12,..
Pakistan,PAK,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69,..,..,..,..,..,64.4,..,..,..,..,71.1,..,..,..,..,..
Pakistan,PAK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,45.749,45.76,45.647,45.503,45.298,45.091,44.831,44.579,44.201,43.724,43.549,43.445,43.342,43.281,43.115,43.017,42.941,43.027,43.117,43.235,43.539,44.156,44.567,44.669,44.469,44.245,44.29,44.207,44.011,43.684,43.147,42.531,41.829,40.756,40.097,39.211,38.516,37.683,37.079,36.475,35.761,35.342,34.868,34.132,33.513,32.867,32.402,32.589,32.361,32.193,32.109,31.872,31.601,31.181,30.462,29.699,29.306,28.963,28.594,28.276,27.967,27.519,27.233,..
